segment_key,track_id,mean_logchl,support,median_log_length,scheme
WA_Centurion20172018CRO15711_GPSdata_RS.xlsx|0,WA_Centurion20172018CRO15711_GPSdata_RS.xlsx,-2.138544657227864,156.48396119758763,1.7349322117282644,rho
WA_Centurion20172018CRO15821_GPSdata_RS.xlsx|0,WA_Centurion20172018CRO15821_GPSdata_RS.xlsx,-1.6193513898833978,244.97784501237788,0.28832630216704935,rho
WA_Centurion20172018CRO15911_GPSdata_RS.xlsx|0,WA_Centurion20172018CRO15911_GPSdata_RS.xlsx,-1.625307467401968,460.2372386483096,0.15647391143008324,rho
WA_Centurion20182019CRO14011_GPSdata_RS.xlsx|1,WA_Centurion20182019CRO14011_GPSdata_RS.xlsx,-2.3337930359193164,172.38581353248355,2.030382255587675,rho
WA_Centurion20182019CRO18411_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO18411_GPSdata_RS.xlsx,-1.6779447581851583,145.74459026666727,1.489186532084161,rho
WA_Centurion20182019CRO18611_GPSdata_RS.xlsx|1,WA_Centurion20182019CRO18611_GPSdata_RS.xlsx,-2.273176502444941,257.0512772118691,1.5762240951085642,rho
WA_Centurion20182019CRO18621_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO18621_GPSdata_RS.xlsx,-1.0795808181053717,19.32199414443926,1.2011653579806816,rho
WA_Centurion20182019CRO18622_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO18622_GPSdata_RS.xlsx,-0.8043545639280272,39.85576242021182,0.8245306142230289,rho
WA_Centurion20182019CRO18811_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO18811_GPSdata_RS.xlsx,-1.779008714697174,180.3130855760046,1.3933726473584842,rho
WA_Centurion20182019CRO18821_GPSdata_RS.xlsx|1,WA_Centurion20182019CRO18821_GPSdata_RS.xlsx,-2.267210269480945,262.7399521148409,1.6611491060642603,rho
WA_Centurion20182019CRO18911_GPSdata_RS.xlsx|1,WA_Centurion20182019CRO18911_GPSdata_RS.xlsx,-1.9878918975674265,186.6840798347805,2.210632829173525,rho
WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx,-1.827342797216851,784.7806708546718,1.1653115765481017,rho
WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx,-2.10810500648244,261.4796858246805,1.5852014572829731,rho
WA_Centurion20182019CRO19021_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO19021_GPSdata_RS.xlsx,-2.239578376574033,233.33284481942314,1.2690965002969832,rho
WA_Centurion20182019CRO19711_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO19711_GPSdata_RS.xlsx,-2.2245719499504317,108.29353187110456,0.6511781950398631,rho
WA_Centurion20182019CRO19721_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO19721_GPSdata_RS.xlsx,-1.6868289904511713,14.446669007591083,1.4080130444350436,rho
WA_Centurion20182019CRO19731_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO19731_GPSdata_RS.xlsx,-1.8321591948609144,151.3873123071587,1.9284180869507919,rho
WA_Centurion20182019CRO19921_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO19921_GPSdata_RS.xlsx,-1.484874511525301,40.04656753014888,0.9588259087459944,rho
WA_Centurion20182019CRO19932_GPSdata_RS.xlsx|1,WA_Centurion20182019CRO19932_GPSdata_RS.xlsx,-0.0991776437384823,31.903759431025037,1.2207008649444502,rho
WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx,-1.8511106914064492,368.6814387598861,1.2191816755612659,rho
WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx,-1.5300049984934403,35.669594167127514,2.397483207363093,rho
WA_Centurion20182019CRO20121_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO20121_GPSdata_RS.xlsx,-1.2900556674699375,20.090589926295195,0.7872731151249954,rho
WA_Centurion20182019CRO20131_GPSdata_RS.xlsx|1,WA_Centurion20182019CRO20131_GPSdata_RS.xlsx,-1.3563477994800273,37.241943742995886,2.1661164104658353,rho
WA_Centurion20182019CRO20211_GPSdata_RS.xlsx|1,WA_Centurion20182019CRO20211_GPSdata_RS.xlsx,-2.6772532666158453,119.66330622492364,1.8378136458776817,rho
WA_Centurion20182019CRO20221_GPSdata_RS.xlsx|1,WA_Centurion20182019CRO20221_GPSdata_RS.xlsx,-1.5281163025139246,214.1341760590717,0.9321551511911237,rho
WA_Centurion20182019CRO20321_GPSdata_RS.xlsx|1,WA_Centurion20182019CRO20321_GPSdata_RS.xlsx,-1.407250691255941,223.92904053622647,1.3290130659304005,rho
WA_Centurion20182019CRO20911_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO20911_GPSdata_RS.xlsx,-2.204846642108117,68.69665523953472,1.3148682720355276,rho
WA_Centurion20182019CRO20921_GPSdata_RS.xlsx|1,WA_Centurion20182019CRO20921_GPSdata_RS.xlsx,-1.4173691894027798,101.88391039423061,1.179155531565588,rho
WA_Centurion20182019CRO20931_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO20931_GPSdata_RS.xlsx,-1.4372860423246396,83.89780352765797,1.6811012521652722,rho
WA_Centurion20182019CRO21111_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO21111_GPSdata_RS.xlsx,-1.5171689686285372,319.23859472908,0.8106782954534275,rho
WA_Centurion20182019CRO21121_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO21121_GPSdata_RS.xlsx,-1.627143259700236,56.69576242834614,1.4499460913886875,rho
WA_Centurion20182019CRO21211_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO21211_GPSdata_RS.xlsx,-1.523220064035914,217.52821501508174,1.20178357449205,rho
WA_Centurion20182019CRO21221_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO21221_GPSdata_RS.xlsx,-1.4348777033668827,3.9629643185335226,2.094062945795292,rho
WA_Centurion20182019CRO21222_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO21222_GPSdata_RS.xlsx,-1.7756441903952285,194.28911674060646,0.9080655481036268,rho
WA_Centurion20182019CRO21311_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO21311_GPSdata_RS.xlsx,-1.9696318561643564,736.9125577655645,0.6029902631170174,rho
WA_Centurion20182019CRO21421_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO21421_GPSdata_RS.xlsx,-1.935589241634312,164.03444939703888,0.8513769502008782,rho
WA_Centurion20182019CRO21611_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO21611_GPSdata_RS.xlsx,-1.5940108619143074,102.49558426874046,1.7896090756868066,rho
WA_Centurion20182019CRO21621_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO21621_GPSdata_RS.xlsx,-1.530177857789021,50.80910750066238,1.3541037240919263,rho
WA_Centurion20182019CRO21811_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO21811_GPSdata_RS.xlsx,-2.3001471321893243,17.04780636964631,0.9118917620948288,rho
